patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_54,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_54,S2B_MSIL2A_20170914T093029_8_54,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_06,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Moors, heathland and sclerophyllous vegetation' 'Pastures'
 'Transitional woodland, shrub']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_56_6,S2B_MSIL2A_20180421T114349_56_6,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_63,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_63,S2A_MSIL2A_20170613T101031_41_63,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_08,['Inland waters' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_56_8,S2B_MSIL2A_20180421T114349_56_8,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_66,"['Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_66,S2A_MSIL2A_20170613T101031_41_66,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_68,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_68,S2B_MSIL2A_20170914T093029_8_68,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_54_52,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Permanent crops' 'Urban fabric']",test,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_54_52,S2A_MSIL2A_20171221T112501_54_52,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_74,['Coniferous forest' 'Mixed forest' 'Pastures' 'Urban fabric'],validation,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_74,S2A_MSIL2A_20170613T101031_41_74,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_73,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_73,S2B_MSIL2A_20170914T093029_8_73,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_78,['Broad-leaved forest' 'Mixed forest' 'Pastures'],train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_78,S2A_MSIL2A_20170613T101031_41_78,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_80,"['Broad-leaved forest' 'Industrial or commercial units' 'Inland waters'
 'Pastures']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_80,S2A_MSIL2A_20170613T101031_41_80,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_80,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_80,S2B_MSIL2A_20170914T093029_8_80,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_82,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_82,S2B_MSIL2A_20170914T093029_8_82,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_41_85,"['Arable land' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Pastures' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_41_85,S2A_MSIL2A_20170613T101031_41_85,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_08_84,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_8_84,S2B_MSIL2A_20170914T093029_8_84,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_46,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_46,S2A_MSIL2A_20170613T101031_42_46,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_47,"['Arable land' 'Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_47,S2A_MSIL2A_20170613T101031_42_47,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_54_74,['Broad-leaved forest' 'Mixed forest'],validation,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_54_74,S2A_MSIL2A_20171221T112501_54_74,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_51,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_51,S2A_MSIL2A_20170613T101031_42_51,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_52,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_52,S2A_MSIL2A_20170613T101031_42_52,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_61,['Complex cultivation patterns' 'Mixed forest' 'Pastures' 'Urban fabric'],test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_61,S2A_MSIL2A_20170613T101031_42_61,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_50,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_56_50,S2B_MSIL2A_20180421T114349_56_50,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_00,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_55_0,S2A_MSIL2A_20171221T112501_55_0,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_42_82,"['Broad-leaved forest' 'Industrial or commercial units' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_42_82,S2A_MSIL2A_20170613T101031_42_82,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_09_32,"['Arable land' 'Broad-leaved forest'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_9_32,S2B_MSIL2A_20170914T093029_9_32,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_20,"['Broad-leaved forest' 'Transitional woodland, shrub']",validation,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_55_20,S2A_MSIL2A_20171221T112501_55_20,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_09_37,"['Arable land' 'Broad-leaved forest' 'Inland waters' 'Inland wetlands'
 'Pastures' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_9_37,S2B_MSIL2A_20170914T093029_9_37,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_44,"['Arable land' 'Broad-leaved forest' 'Industrial or commercial units'
 'Inland waters' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_44,S2A_MSIL2A_20170613T101031_43_44,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_24,"['Complex cultivation patterns' 'Permanent crops'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_55_24,S2A_MSIL2A_20171221T112501_55_24,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_46,"['Arable land' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_46,S2A_MSIL2A_20170613T101031_43_46,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_77,['Arable land' 'Mixed forest' 'Pastures'],validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_56_77,S2B_MSIL2A_20180421T114349_56_77,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_27,"['Broad-leaved forest' 'Inland waters'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_55_27,S2A_MSIL2A_20171221T112501_55_27,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_79,['Arable land' 'Complex cultivation patterns' 'Inland waters' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_56_79,S2B_MSIL2A_20180421T114349_56_79,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_76,['Arable land' 'Pastures'],validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_56_76,S2B_MSIL2A_20180421T114349_56_76,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_56_81,['Pastures' 'Urban fabric'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_56_81,S2B_MSIL2A_20180421T114349_56_81,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_55,"['Arable land' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_55,S2A_MSIL2A_20170613T101031_43_55,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_36,"['Broad-leaved forest' 'Complex cultivation patterns' 'Coniferous forest'
 'Transitional woodland, shrub']",test,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_55_36,S2A_MSIL2A_20171221T112501_55_36,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_03,['Coniferous forest' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_57_3,S2B_MSIL2A_20180421T114349_57_3,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_66,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_66,S2A_MSIL2A_20170613T101031_43_66,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_08,"['Inland waters' 'Moors, heathland and sclerophyllous vegetation'
 'Pastures']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_57_8,S2B_MSIL2A_20180421T114349_57_8,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_71,['Complex cultivation patterns' 'Mixed forest' 'Pastures' 'Urban fabric'],validation,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_71,S2A_MSIL2A_20170613T101031_43_71,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_09_68,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_9_68,S2B_MSIL2A_20170914T093029_9_68,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_76,['Mixed forest' 'Pastures'],validation,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_76,S2A_MSIL2A_20170613T101031_43_76,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_16,"['Inland wetlands' 'Transitional woodland, shrub']",validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_57_16,S2B_MSIL2A_20180421T114349_57_16,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_15,"['Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063852_29UPU_57_15,S2B_MSIL2A_20180421T114349_57_15,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_43_88,['Pastures' 'Urban fabric'],train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_43_88,S2A_MSIL2A_20170613T101031_43_88,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_09_82,"['Arable land' 'Broad-leaved forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_9_82,S2B_MSIL2A_20170914T093029_9_82,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_44_44,"['Arable land' 'Broad-leaved forest' 'Industrial or commercial units'
 'Inland waters' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_44_44,S2A_MSIL2A_20170613T101031_44_44,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_09_88,"['Broad-leaved forest' 'Complex cultivation patterns' 'Inland waters'
 'Inland wetlands' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_9_88,S2B_MSIL2A_20170914T093029_9_88,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_44_47,"['Arable land' 'Broad-leaved forest' 'Coniferous forest'
 'Industrial or commercial units' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_44_47,S2A_MSIL2A_20170613T101031_44_47,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_35,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",test,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_35,S2B_MSIL2A_20180421T114349_57_35,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_76,['Agro-forestry areas' 'Broad-leaved forest' 'Mixed forest' 'Pastures'],validation,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_55_76,S2A_MSIL2A_20171221T112501_55_76,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_55_77,['Broad-leaved forest'],validation,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_55_77,S2A_MSIL2A_20171221T112501_55_77,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_50,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_50,S2B_MSIL2A_20180421T114349_57_50,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_44_66,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_44_66,S2A_MSIL2A_20170613T101031_44_66,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_20,"['Arable land' 'Broad-leaved forest'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_20,S2B_MSIL2A_20170914T093029_10_20,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_44_70,['Mixed forest' 'Pastures'],validation,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_44_70,S2A_MSIL2A_20170613T101031_44_70,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_22,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_22,S2B_MSIL2A_20170914T093029_10_22,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_10,"['Broad-leaved forest' 'Coniferous forest' 'Inland waters'
 'Permanent crops']",train,Portugal,S1A_IW_GRDH_1SDV_20171221T064238_29SND_56_10,S2A_MSIL2A_20171221T112501_56_10,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_62,['Arable land' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_62,S2B_MSIL2A_20180421T114349_57_62,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_69,['Arable land' 'Pastures'],validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_69,S2B_MSIL2A_20180421T114349_57_69,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_76,['Arable land' 'Coniferous forest' 'Pastures'],validation,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_76,S2B_MSIL2A_20180421T114349_57_76,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_41,"['Arable land' 'Complex cultivation patterns' 'Inland waters'
 'Transitional woodland, shrub' 'Urban fabric']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_41,S2B_MSIL2A_20170914T093029_10_41,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_46,"['Arable land' 'Broad-leaved forest' 'Coniferous forest'
 'Industrial or commercial units' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_46,S2A_MSIL2A_20170613T101031_45_46,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_82,"['Pastures' 'Transitional woodland, shrub' 'Urban fabric']",train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_82,S2B_MSIL2A_20180421T114349_57_82,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_57_84,['Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_57_84,S2B_MSIL2A_20180421T114349_57_84,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_52,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_52,S2A_MSIL2A_20170613T101031_45_52,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_63,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Pastures' 'Urban fabric']",test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_63,S2A_MSIL2A_20170613T101031_45_63,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_64,['Mixed forest' 'Pastures' 'Urban fabric'],test,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_64,S2A_MSIL2A_20170613T101031_45_64,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_62,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_62,S2B_MSIL2A_20170914T093029_10_62,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_48,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Pastures']",test,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_56_48,S2A_MSIL2A_20171221T112501_56_48,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_63,"['Broad-leaved forest' 'Complex cultivation patterns' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_63,S2B_MSIL2A_20170914T093029_10_63,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_75,"['Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",validation,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_75,S2A_MSIL2A_20170613T101031_45_75,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_59,"['Agro-forestry areas' 'Mixed forest' 'Transitional woodland, shrub']",test,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_56_59,S2A_MSIL2A_20171221T112501_56_59,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEQ_10_76,['Arable land' 'Complex cultivation patterns'],train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEQ_10_76,S2B_MSIL2A_20170914T093029_10_76,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_62,"['Agro-forestry areas' 'Broad-leaved forest'
 'Complex cultivation patterns' 'Transitional woodland, shrub']",test,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_56_62,S2A_MSIL2A_20171221T112501_56_62,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_82,"['Broad-leaved forest' 'Industrial or commercial units' 'Mixed forest'
 'Pastures' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_82,S2A_MSIL2A_20170613T101031_45_82,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_83,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Mixed forest' 'Pastures' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_83,S2A_MSIL2A_20170613T101031_45_83,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_56_70,"['Agro-forestry areas' 'Arable land' 'Broad-leaved forest'
 'Complex cultivation patterns']",validation,Portugal,S1B_IW_GRDH_1SDV_20171221T183435_29SND_56_70,S2A_MSIL2A_20171221T112501_56_70,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_90,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_90,S2A_MSIL2A_20170613T101031_45_90,False,False
S2B_MSIL2A_20180421T114349_N9999_R123_T29UPU_58_32,['Inland wetlands' 'Pastures'],test,Ireland,S1A_IW_GRDH_1SDV_20180420T063917_29UPU_58_32,S2B_MSIL2A_20180421T114349_58_32,False,False
